2.9953 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.3674 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
12.8580 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020202877FD0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000202073EB640>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1366,  768]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.8582 	EXP 	window1: mouseVisible = True
12.8583 	EXP 	window1: mouseVisible = False
12.8584 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
12.8584 	EXP 	window1: recordFrameIntervals = False
13.0240 	EXP 	window1: recordFrameIntervals = True
13.2076 	EXP 	Screen (0) actual frame rate measured at 60.04Hz
13.2077 	EXP 	window1: recordFrameIntervals = False
17.1843 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.1895 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([-1.    ,  0.0039, -1.    ]), lineColorSpace='rgb', lineRGB=array([-1.    ,  0.0039, -1.    ]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
17.6136 	EXP 	Sound sound_1 set volume 1.000
17.8402 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05000000000000001, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
17.9111 	EXP 	window1: mouseVisible = True
17.9205 	EXP 	Imported C:/Users/HILONI SHAH/Downloads/ib_cons.xlsx as conditions, 12 conditions, 3 params
17.9230 	EXP 	Created sequence: random, trialTypes=12, nReps=5, seed=None
17.9234 	EXP 	New trial (rep=0, index=0): {'delay': 0.4, 'freq': 400.0, 'condition': 'unexp'}
17.9321 	DATA 	Keypress: space
17.9545 	EXP 	textbox: autoLog = True
17.9545 	EXP 	polygon: autoDraw = True
18.9231 	EXP 	polygon_2: autoDraw = True
18.9564 	EXP 	polygon: autoDraw = False
19.0437 	DATA 	Keypress: space
19.0564 	EXP 	polygon: autoDraw = False
19.0564 	EXP 	polygon_2: autoDraw = False
19.7647 	EXP 	text: autoDraw = True
19.7647 	EXP 	textbox: autoDraw = True
25.2828 	DATA 	Keypress: 4
25.4979 	DATA 	Keypress: 0
27.2401 	DATA 	Mouse: Left button down, pos=(665,144)
27.2446 	EXP 	New trial (rep=0, index=1): {'delay': 0.1, 'freq': 1000.0, 'condition': 'exp'}
27.2561 	EXP 	text: autoDraw = False
27.2561 	EXP 	textbox: autoDraw = False
27.2561 	EXP 	polygon: autoDraw = True
27.4595 	DATA 	Mouse:  Left button up, pos=(665,144)
28.2562 	EXP 	polygon: autoDraw = False
28.2562 	EXP 	polygon_2: autoDraw = True
29.7096 	DATA 	Keypress: space
29.7226 	EXP 	polygon: autoDraw = False
29.7226 	EXP 	polygon_2: autoDraw = False
30.1229 	EXP 	text: autoDraw = True
30.1229 	EXP 	textbox: autoDraw = True
37.0063 	DATA 	Keypress: 1
37.2343 	DATA 	Keypress: 0
37.4000 	DATA 	Keypress: 0
38.2495 	DATA 	Mouse: Left button down, pos=(665,144)
38.2582 	EXP 	New trial (rep=0, index=2): {'delay': 0.4, 'freq': 1000.0, 'condition': 'exp'}
38.2724 	EXP 	text: autoDraw = False
38.2724 	EXP 	textbox: autoDraw = False
38.2724 	EXP 	polygon: autoDraw = True
38.4760 	DATA 	Mouse:  Left button up, pos=(665,144)
39.2724 	EXP 	polygon: autoDraw = False
39.2724 	EXP 	polygon_2: autoDraw = True
40.0253 	DATA 	Keypress: space
40.0555 	EXP 	polygon: autoDraw = False
40.0555 	EXP 	polygon_2: autoDraw = False
40.7559 	EXP 	text: autoDraw = True
40.7559 	EXP 	textbox: autoDraw = True
